sensor_id,timestamp,location_id,pH,turbidity,TDS,DO,flow_rate,pressure,alert_flag,contamination_target,leak_target,hour,day,month,day_of_week,is_weekend,is_ph_normal,high_turbidity,high_tds,low_do,flow_pressure_ratio,water_quality_score,pressure_category_Medium,pressure_category_High,flow_category_Medium,flow_category_High
SNS-LOCA02-002,2025-05-22 22:45:00+00:00,ZONE-A,7.26,2.02,245.04,8.46,17.45,352.71,normal,0,0,22,22,5,3,0,1,0,0,0,0.04933420033360663,7.79792,False,False,False,False
SNS-LOCB01-001,2025-05-22 22:45:00+00:00,ZONE-B,7.42,2.42,232.65,8.16,15.42,369.16,normal,0,0,22,22,5,3,0,1,0,0,0,0.0416576615517614,7.6957,False,False,False,False
SNS-LOCB02-002,2025-05-22 22:45:00+00:00,ZONE-B,7.23,1.92,238.19,8.12,15.49,347.55,normal,0,0,22,22,5,3,0,1,0,0,0,0.044441256634629174,7.7426200000000005,False,False,False,False
SNS-LOCC01-001,2025-05-22 22:45:00+00:00,ZONE-C,7.05,1.73,228.12,7.6,14.7,352.38,normal,0,0,22,22,5,3,0,1,0,0,0,0.041598279472522495,7.6262599999999985,False,False,False,False
SNS-LOCC02-002,2025-05-22 22:45:00+00:00,ZONE-C,7.2,1.37,229.1,8.5,16.36,343.94,normal,0,0,22,22,5,3,0,1,0,0,0,0.04742853829651533,7.9843,False,False,False,False
SNS-LOCA01-001,2025-05-22 23:00:00+00:00,ZONE-A,7.23,1.36,191.79,7.05,15.88,348.82,normal,0,0,23,22,5,3,0,1,0,0,0,0.045394774455434224,7.7079200000000005,False,False,False,False
SNS-LOCA02-002,2025-05-22 23:00:00+00:00,ZONE-A,7.48,1.21,208.79,7.93,14.1,347.49,normal,0,0,23,22,5,3,0,1,0,0,0,0.040460271456856725,8.006419999999999,False,False,False,False
SNS-LOCB01-001,2025-05-22 23:00:00+00:00,ZONE-B,7.09,1.18,200.27,7.45,14.12,338.33,normal,0,0,23,22,5,3,0,1,0,0,0,0.041611410721126924,7.793959999999999,False,False,False,False
SNS-LOCB02-002,2025-05-22 23:00:00+00:00,ZONE-B,7.08,1.56,200.66,8.52,14.69,346.46,normal,0,0,23,22,5,3,0,1,0,0,0,0.042278247855868305,7.96268,False,False,False,False
SNS-LOCC01-001,2025-05-22 23:00:00+00:00,ZONE-C,7.16,1.87,213.45,8.45,14.59,348.21,normal,0,0,23,22,5,3,0,1,0,0,0,0.04178001775435984,7.8661,False,False,False,False
SNS-LOCC02-002,2025-05-22 23:00:00+00:00,ZONE-C,6.85,2.37,231.93,7.88,14.62,355.91,normal,0,0,23,22,5,3,0,1,0,0,0,0.04096270768541088,7.468639999999999,False,False,False,False
SNS-LOCA01-001,2025-05-22 23:15:00+00:00,ZONE-A,7.08,1.76,218.42,8.19,15.29,333.72,normal,0,0,23,22,5,3,0,1,0,0,0,0.04567997131931166,7.79466,False,False,False,False
SNS-LOCA02-002,2025-05-22 23:15:00+00:00,ZONE-A,7.16,2.04,201.46,8.65,13.35,351.7,normal,0,0,23,22,5,3,0,1,0,0,0,0.03785086475758435,7.89758,False,False,False,False
SNS-LOCB01-001,2025-05-22 23:15:00+00:00,ZONE-B,7.21,2.24,199.76,8.28,14.97,338.51,normal,0,0,23,22,5,3,0,1,0,0,0,0.04409295749757003,7.773479999999999,False,False,False,False
SNS-LOCB02-002,2025-05-22 23:15:00+00:00,ZONE-B,7.19,1.54,209.23,8.45,14.74,354.82,normal,0,0,23,22,5,3,0,1,0,0,0,0.04142543982912709,7.9660400000000005,False,False,False,False
SNS-LOCC01-001,2025-05-22 23:15:00+00:00,ZONE-C,7.44,1.46,213.34,8.38,14.45,345.92,normal,0,0,23,22,5,3,0,1,0,0,0,0.041652254121987774,8.03532,False,False,False,False
SNS-LOCC02-002,2025-05-22 23:15:00+00:00,ZONE-C,7.23,2.06,233.83,7.81,15.22,349.22,normal,0,0,23,22,5,3,0,1,0,0,0,0.04345839757866484,7.638839999999999,False,False,False,False
SNS-LOCA01-001,2025-05-22 23:30:00+00:00,ZONE-A,7.16,0.95,192.67,7.51,13.75,354.94,normal,0,0,23,22,5,3,0,1,0,0,0,0.038630106197673764,7.902660000000001,False,False,False,False
SNS-LOCA02-002,2025-05-22 23:30:00+00:00,ZONE-A,7.24,1.26,218.06,8.1,14.15,334.11,normal,0,0,23,22,5,3,0,1,0,0,0,0.0422249410641282,7.945880000000001,False,False,False,False
SNS-LOCB01-001,2025-05-22 23:30:00+00:00,ZONE-B,7.06,1.58,207.46,8.72,14.69,337.99,normal,0,0,23,22,5,3,0,1,0,0,0,0.04333461164046137,7.98808,False,False,False,False
SNS-LOCB02-002,2025-05-22 23:30:00+00:00,ZONE-B,7.23,0.85,232.54,8.73,16.52,340.1,normal,0,0,23,22,5,3,0,1,0,0,0,0.04843154500146584,8.17392,False,False,False,False
SNS-LOCC01-001,2025-05-22 23:30:00+00:00,ZONE-C,7.37,1.54,220.74,7.85,14.09,339.02,normal,0,0,23,22,5,3,0,1,0,0,0,0.0414387388977119,7.8470200000000006,False,False,False,False
SNS-LOCC02-002,2025-05-22 23:30:00+00:00,ZONE-C,7.25,1.4,225.67,8.12,12.5,347.31,normal,0,0,23,22,5,3,0,1,0,0,0,0.03588757141626712,7.903659999999999,False,False,False,False
SNS-LOCA01-001,2025-05-22 23:45:00+00:00,ZONE-A,7.46,1.34,201.24,7.61,15.54,354.34,normal,0,0,23,22,5,3,0,1,0,0,0,0.04373276298756121,7.903020000000001,False,False,False,False
SNS-LOCA02-002,2025-05-22 23:45:00+00:00,ZONE-A,7.03,1.5,217.34,8.38,12.22,339.27,normal,0,0,23,22,5,3,0,1,0,0,0,0.03591265759543892,7.8943200000000004,False,False,False,False
SNS-LOCB01-001,2025-05-22 23:45:00+00:00,ZONE-B,7.02,1.92,180.83,7.67,13.99,334.66,normal,0,0,23,22,5,3,0,1,0,0,0,0.04167908002145027,7.681839999999999,False,False,False,False
SNS-LOCB02-002,2025-05-22 23:45:00+00:00,ZONE-B,6.93,1.08,211.11,7.56,13.33,349.23,normal,0,0,23,22,5,3,0,1,0,0,0,0.03806070296662193,7.776779999999999,False,False,False,False
SNS-LOCC01-001,2025-05-22 23:45:00+00:00,ZONE-C,7.21,1.15,206.85,8.62,15.38,344.22,normal,0,0,23,22,5,3,0,1,0,0,0,0.04455130061989456,8.1168,False,False,False,False
SNS-LOCC02-002,2025-05-22 23:45:00+00:00,ZONE-C,7.1,1.62,255.0,8.27,14.41,345.26,normal,0,0,23,22,5,3,0,1,0,0,0,0.0416161266100618,7.7825,False,False,False,False
SNS-LOCA01-001,2025-05-23 00:00:00+00:00,ZONE-A,7.03,1.2,204.9,8.81,13.1,347.42,normal,0,0,0,23,5,4,0,1,0,0,0,0.037598300901211176,8.101700000000001,False,False,False,False
SNS-LOCA02-002,2025-05-23 00:00:00+00:00,ZONE-A,7.36,1.04,237.8,8.96,13.42,341.65,normal,0,0,0,23,5,4,0,1,0,0,0,0.0391653290529695,8.2124,False,False,False,False
SNS-LOCB01-001,2025-05-23 00:00:00+00:00,ZONE-B,7.01,0.86,216.93,8.21,12.75,345.63,normal,0,0,0,23,5,4,0,1,0,0,0,0.03678273663560569,8.00664,False,False,False,False
SNS-LOCB02-002,2025-05-23 00:00:00+00:00,ZONE-B,7.2,1.67,231.08,8.12,13.91,358.61,normal,0,0,0,23,5,4,0,1,0,0,0,0.03868079308139373,7.81034,False,False,False,False
SNS-LOCC01-001,2025-05-23 00:00:00+00:00,ZONE-C,7.38,1.81,241.19,8.35,12.46,354.65,normal,0,0,0,23,5,4,0,1,0,0,0,0.03503444397581893,7.866619999999999,False,False,False,False
SNS-LOCC02-002,2025-05-23 00:00:00+00:00,ZONE-C,7.04,1.26,245.01,8.18,12.04,359.16,normal,0,0,0,23,5,4,0,1,0,0,0,0.03342958685028875,7.851980000000001,False,False,False,False
SNS-LOCA01-001,2025-05-23 00:15:00+00:00,ZONE-A,7.41,1.36,217.62,8.26,13.86,364.01,normal,0,0,0,23,5,4,0,1,0,0,0,0.037971562422947316,8.01276,False,False,False,False
SNS-LOCA02-002,2025-05-23 00:15:00+00:00,ZONE-A,7.23,1.26,211.06,7.59,12.12,365.72,normal,0,0,0,23,5,4,0,1,0,0,0,0.033049738219895285,7.8293800000000005,False,False,False,False
SNS-LOCB01-001,2025-05-23 00:15:00+00:00,ZONE-B,7.32,1.94,239.66,8.33,12.26,362.61,normal,0,0,0,23,5,4,0,1,0,0,0,0.033717444514727316,7.81418,False,False,False,False
SNS-LOCB02-002,2025-05-23 00:15:00+00:00,ZONE-B,7.15,1.45,209.05,7.87,12.33,352.95,normal,0,0,0,23,5,4,0,1,0,0,0,0.034835428732871876,7.831900000000001,False,False,False,False
SNS-LOCC01-001,2025-05-23 00:15:00+00:00,ZONE-C,7.14,1.54,211.69,7.64,13.2,321.59,normal,0,0,0,23,5,4,0,1,0,0,0,0.04091881335441272,7.74362,False,False,False,False
SNS-LOCC02-002,2025-05-23 00:15:00+00:00,ZONE-C,7.14,0.86,200.75,7.6,13.34,355.42,normal,0,0,0,23,5,4,0,1,0,0,0,0.03742775377363784,7.9254999999999995,False,False,False,False
SNS-LOCA01-001,2025-05-23 00:30:00+00:00,ZONE-A,7.03,1.7,210.22,8.29,11.94,353.01,normal,0,0,0,23,5,4,0,1,0,0,0,0.033727860794892796,7.83606,False,False,False,False
SNS-LOCA02-002,2025-05-23 00:30:00+00:00,ZONE-A,7.07,1.23,210.73,8.54,13.25,344.53,normal,0,0,0,23,5,4,0,1,0,0,0,0.03834688739038579,8.02704,False,False,False,False
SNS-LOCB01-001,2025-05-23 00:30:00+00:00,ZONE-B,7.27,1.54,217.46,7.86,12.99,352.21,normal,0,0,0,23,5,4,0,1,0,0,0,0.03677698819399224,7.826079999999999,False,False,False,False
SNS-LOCB02-002,2025-05-23 00:30:00+00:00,ZONE-B,7.44,1.66,201.09,7.83,12.54,347.72,normal,0,0,0,23,5,4,0,1,0,0,0,0.03596008258774948,7.87232,False,False,False,False
SNS-LOCC01-001,2025-05-23 00:30:00+00:00,ZONE-C,7.27,1.26,219.62,8.28,13.01,338.57,normal,0,0,0,23,5,4,0,1,0,0,0,0.03831316076214036,7.99676,False,False,False,False
SNS-LOCC02-002,2025-05-23 00:30:00+00:00,ZONE-C,7.31,1.42,217.08,7.87,12.41,356.76,normal,0,0,0,23,5,4,0,1,0,0,0,0.03468805903398927,7.871339999999999,False,False,False,False
SNS-LOCA01-001,2025-05-23 00:45:00+00:00,ZONE-A,7.25,1.85,214.7,8.37,13.05,351.37,normal,0,0,0,23,5,4,0,1,0,0,0,0.0370349348695973,7.8756,False,False,False,False
SNS-LOCA02-002,2025-05-23 00:45:00+00:00,ZONE-A,7.26,1.95,213.28,8.3,11.27,357.39,normal,0,0,0,23,5,4,0,1,0,0,0,0.031446189904852255,7.83894,False,False,False,False
SNS-LOCB01-001,2025-05-23 00:45:00+00:00,ZONE-B,7.24,1.38,227.69,8.14,11.82,342.82,normal,0,0,0,23,5,4,0,1,0,0,0,0.0343784538421267,7.90662,False,False,False,False
SNS-LOCB02-002,2025-05-23 00:45:00+00:00,ZONE-B,7.2,1.46,219.94,7.85,10.39,352.68,normal,0,0,0,23,5,4,0,1,0,0,0,0.02937683781949785,7.81762,False,False,False,False
SNS-LOCC01-001,2025-05-23 00:45:00+00:00,ZONE-C,7.17,1.68,249.21,7.8,13.52,343.72,normal,0,0,0,23,5,4,0,1,0,0,0,0.03922023671385472,7.68258,False,False,False,False
SNS-LOCC02-002,2025-05-23 00:45:00+00:00,ZONE-C,7.31,1.92,215.41,7.76,11.93,347.13,normal,0,0,0,23,5,4,0,1,0,0,0,0.03426880762933387,7.72218,False,False,False,False
SNS-LOCA01-001,2025-05-23 01:00:00+00:00,ZONE-A,7.08,1.95,234.01,7.98,13.54,358.15,normal,0,0,1,23,5,4,0,1,0,0,0,0.0377001252958374,7.66348,False,False,False,False
SNS-LOCA02-002,2025-05-23 01:00:00+00:00,ZONE-A,6.83,1.89,210.42,7.56,13.67,349.44,normal,0,0,1,23,5,4,0,1,0,0,0,0.03900810409770574,7.545659999999999,False,False,False,False
SNS-LOCB01-001,2025-05-23 01:00:00+00:00,ZONE-B,7.0,0.88,219.38,7.56,13.51,362.0,normal,0,0,1,23,5,4,0,1,0,0,0,0.03721763085399449,7.83124,False,False,False,False
SNS-LOCB02-002,2025-05-23 01:00:00+00:00,ZONE-B,7.28,1.78,203.31,8.2,11.06,354.77,normal,0,0,1,23,5,4,0,1,0,0,0,0.031087500351350595,7.88238,False,False,False,False
SNS-LOCC01-001,2025-05-23 01:00:00+00:00,ZONE-C,7.32,1.63,228.59,7.35,11.39,366.08,normal,0,0,1,23,5,4,0,1,0,0,0,0.031028658603029315,7.66882,False,False,False,False
SNS-LOCC02-002,2025-05-23 01:00:00+00:00,ZONE-C,7.25,1.56,237.7,7.84,12.85,341.53,normal,0,0,1,23,5,4,0,1,0,0,0,0.037514962193092576,7.7696,False,False,False,False
SNS-LOCA01-001,2025-05-23 01:15:00+00:00,ZONE-A,7.25,2.21,230.81,7.78,13.45,356.32,normal,0,0,1,23,5,4,0,1,0,0,0,0.03764132990036941,7.60588,False,False,False,False
SNS-LOCA02-002,2025-05-23 01:15:00+00:00,ZONE-A,7.27,1.63,206.45,7.67,12.07,344.36,normal,0,0,1,23,5,4,0,1,0,0,0,0.03494903868427148,7.7781,False,False,False,False
SNS-LOCB01-001,2025-05-23 01:15:00+00:00,ZONE-B,7.25,2.25,227.53,8.23,12.42,349.64,normal,0,0,1,23,5,4,0,1,0,0,0,0.035420944558521565,7.71494,False,False,False,False
SNS-LOCB02-002,2025-05-23 01:15:00+00:00,ZONE-B,7.13,2.13,234.18,8.47,13.55,347.76,normal,0,0,1,23,5,4,0,1,0,0,0,0.03885193256107352,7.75564,False,False,False,False
SNS-LOCC01-001,2025-05-23 01:15:00+00:00,ZONE-C,7.57,1.38,220.63,8.23,12.29,360.11,normal,0,0,1,23,5,4,0,1,0,0,0,0.03403395087369499,8.04224,False,False,False,False
SNS-LOCC02-002,2025-05-23 01:15:00+00:00,ZONE-C,7.45,1.21,211.53,8.04,13.4,343.84,normal,0,0,1,23,5,4,0,1,0,0,0,0.03885860109036075,8.01944,False,False,False,False
SNS-LOCA01-001,2025-05-23 01:30:00+00:00,ZONE-A,6.74,1.13,218.61,8.31,14.07,352.69,normal,0,0,1,23,5,4,0,1,0,0,0,0.03978059882948345,7.87978,False,False,False,False
SNS-LOCA02-002,2025-05-23 01:30:00+00:00,ZONE-A,7.29,2.21,234.55,7.59,12.83,349.34,normal,0,0,1,23,5,4,0,1,0,0,0,0.03662156762002626,7.5629,False,False,False,False
SNS-LOCB01-001,2025-05-23 01:30:00+00:00,ZONE-B,7.06,2.11,215.5,7.98,12.53,351.0,normal,0,0,1,23,5,4,0,1,0,0,0,0.035596590909090904,7.6545000000000005,False,False,False,False
SNS-LOCB02-002,2025-05-23 01:30:00+00:00,ZONE-B,7.16,1.7,193.98,7.65,12.92,355.42,normal,0,0,1,23,5,4,0,1,0,0,0,0.03624936872229392,7.747540000000001,False,False,False,False
SNS-LOCC01-001,2025-05-23 01:30:00+00:00,ZONE-C,7.42,1.31,211.15,7.97,13.81,364.44,normal,0,0,1,23,5,4,0,1,0,0,0,0.03779006129597198,7.9687,False,False,False,False
SNS-LOCC02-002,2025-05-23 01:30:00+00:00,ZONE-C,7.22,1.29,228.68,8.14,12.54,341.66,normal,0,0,1,23,5,4,0,1,0,0,0,0.03659604272456662,7.921140000000001,False,False,False,False
SNS-LOCA01-001,2025-05-23 01:45:00+00:00,ZONE-A,7.38,0.99,221.83,8.22,14.46,352.86,normal,0,0,1,23,5,4,0,1,0,0,0,0.040863618380150346,8.07784,False,False,False,False
SNS-LOCA02-002,2025-05-23 01:45:00+00:00,ZONE-A,7.1,0.38,220.37,7.61,12.57,354.01,normal,0,0,1,23,5,4,0,1,0,0,0,0.035407453311174335,7.99676,False,False,False,False
SNS-LOCB01-001,2025-05-23 01:45:00+00:00,ZONE-B,7.25,1.5,203.47,7.96,11.83,354.19,normal,0,0,1,23,5,4,0,1,0,0,0,0.033306117852417015,7.88306,False,False,False,False
SNS-LOCB02-002,2025-05-23 01:45:00+00:00,ZONE-B,7.3,1.41,225.14,7.51,12.77,360.73,normal,0,0,1,23,5,4,0,1,0,0,0,0.03530257374284687,7.7647200000000005,False,False,False,False
SNS-LOCC01-001,2025-05-23 01:45:00+00:00,ZONE-C,7.25,1.55,223.95,7.78,13.15,361.09,normal,0,0,1,23,5,4,0,1,0,0,0,0.03631693777790052,7.7846,False,False,False,False
SNS-LOCC02-002,2025-05-23 01:45:00+00:00,ZONE-C,7.49,1.54,243.57,8.22,13.47,361.72,normal,0,0,1,23,5,4,0,1,0,0,0,0.03713608292898103,7.92986,False,False,False,False
SNS-LOCA01-001,2025-05-23 02:00:00+00:00,ZONE-A,7.26,0.97,243.87,7.96,12.66,355.62,normal,0,0,2,23,5,4,0,1,0,0,0,0.0354999719589479,7.93776,False,False,False,False
SNS-LOCA02-002,2025-05-23 02:00:00+00:00,ZONE-A,7.12,1.69,206.18,8.53,13.7,338.81,normal,0,0,2,23,5,4,0,1,0,0,0,0.04031664753833024,7.9336400000000005,False,False,False,False
SNS-LOCB01-001,2025-05-23 02:00:00+00:00,ZONE-B,7.23,2.47,238.13,7.84,12.22,348.05,normal,0,0,2,23,5,4,0,1,0,0,0,0.035009310986964616,7.53524,False,False,False,False
SNS-LOCB02-002,2025-05-23 02:00:00+00:00,ZONE-B,7.48,2.27,230.13,8.01,13.75,357.21,normal,0,0,2,23,5,4,0,1,0,0,0,0.03838530470952793,7.71874,False,False,False,False
SNS-LOCC01-001,2025-05-23 02:00:00+00:00,ZONE-C,7.23,1.09,209.15,8.43,13.15,348.96,normal,0,0,2,23,5,4,0,1,0,0,0,0.03757572293976455,8.0857,False,False,False,False
SNS-LOCC02-002,2025-05-23 02:00:00+00:00,ZONE-C,7.04,1.88,230.55,8.03,14.31,355.26,normal,0,0,2,23,5,4,0,1,0,0,0,0.04016729354965475,7.6884,False,False,False,False
SNS-LOCA01-001,2025-05-23 02:15:00+00:00,ZONE-A,7.05,2.22,230.72,8.2,12.42,364.07,normal,0,0,2,23,5,4,0,1,0,0,0,0.03402087270934341,7.64856,False,False,False,False
SNS-LOCA02-002,2025-05-23 02:15:00+00:00,ZONE-A,6.85,1.91,236.12,8.88,12.99,352.33,normal,0,0,2,23,5,4,0,1,0,0,0,0.03676449777828093,7.82526,False,False,False,False
SNS-LOCB01-001,2025-05-23 02:15:00+00:00,ZONE-B,7.35,2.09,237.58,7.86,11.94,356.42,normal,0,0,2,23,5,4,0,1,0,0,0,0.03340607688433775,7.672339999999999,False,False,False,False
SNS-LOCB02-002,2025-05-23 02:15:00+00:00,ZONE-B,7.1,1.54,220.86,8.17,14.6,356.85,normal,0,0,2,23,5,4,0,1,0,0,0,0.040799217549252476,7.8457799999999995,False,False,False,False
SNS-LOCC01-001,2025-05-23 02:15:00+00:00,ZONE-C,7.13,0.91,222.14,6.99,16.29,333.46,normal,0,0,2,23,5,4,0,1,0,0,0,0.04870537582969563,7.71472,False,False,False,False
SNS-LOCC02-002,2025-05-23 02:15:00+00:00,ZONE-C,7.32,2.2,246.76,7.98,14.13,352.36,normal,0,0,2,23,5,4,0,1,0,0,0,0.03998754810957664,7.64748,False,False,False,False
SNS-LOCA01-001,2025-05-23 02:30:00+00:00,ZONE-A,6.85,1.39,202.11,7.94,11.57,347.59,normal,0,0,2,23,5,4,0,1,0,0,0,0.033190854585616346,7.788279999999999,False,False,False,False
SNS-LOCA02-002,2025-05-23 02:30:00+00:00,ZONE-A,7.03,1.5,223.32,8.04,13.3,348.82,normal,0,0,2,23,5,4,0,1,0,0,0,0.03801955291292665,7.79736,False,False,False,False
SNS-LOCB01-001,2025-05-23 02:30:00+00:00,ZONE-B,6.88,1.0,205.56,7.45,16.06,351.21,normal,0,0,2,23,5,4,0,1,0,0,0,0.045597796768973055,7.76538,False,False,False,False
SNS-LOCB02-002,2025-05-23 02:30:00+00:00,ZONE-B,6.87,0.59,208.7,8.35,14.85,355.63,normal,0,0,2,23,5,4,0,1,0,0,0,0.041639794745254186,8.0836,False,False,False,False
SNS-LOCC01-001,2025-05-23 02:30:00+00:00,ZONE-C,6.92,1.85,201.8,7.83,12.8,333.77,normal,0,0,2,23,5,4,0,1,0,0,0,0.03823520626101503,7.667400000000001,False,False,False,False
SNS-LOCC02-002,2025-05-23 02:30:00+00:00,ZONE-C,7.26,1.49,211.74,7.94,14.06,350.59,normal,0,0,2,23,5,4,0,1,0,0,0,0.03998976080093291,7.867020000000001,False,False,False,False
SNS-LOCA01-001,2025-05-23 02:45:00+00:00,ZONE-A,7.29,1.33,235.03,7.86,14.47,331.23,normal,0,0,2,23,5,4,0,1,0,0,0,0.04355416428377931,7.8494399999999995,False,False,False,False
SNS-LOCA02-002,2025-05-23 02:45:00+00:00,ZONE-A,7.38,1.63,229.89,7.88,12.25,350.71,normal,0,0,2,23,5,4,0,1,0,0,0,0.03482983139518354,7.816719999999999,False,False,False,False
SNS-LOCB01-001,2025-05-23 02:45:00+00:00,ZONE-B,7.23,1.07,211.45,7.48,12.38,341.14,normal,0,0,2,23,5,4,0,1,0,0,0,0.03618401823814813,7.8486,False,False,False,False
SNS-LOCB02-002,2025-05-23 02:45:00+00:00,ZONE-B,7.33,1.66,199.41,7.93,14.08,356.59,normal,0,0,2,23,5,4,0,1,0,0,0,0.03937470287200425,7.86768,False,False,False,False
SNS-LOCC01-001,2025-05-23 02:45:00+00:00,ZONE-C,7.16,1.97,201.86,7.96,12.52,347.71,normal,0,0,2,23,5,4,0,1,0,0,0,0.03590375957099022,7.74178,False,False,False,False
SNS-LOCC02-002,2025-05-23 02:45:00+00:00,ZONE-C,7.21,1.75,189.63,8.12,13.89,359.86,normal,0,0,2,23,5,4,0,1,0,0,0,0.038491381699273956,7.876239999999999,False,False,False,False
SNS-LOCA01-001,2025-05-23 03:00:00+00:00,ZONE-A,6.9,1.66,229.42,7.93,13.93,336.52,normal,0,0,3,23,5,4,0,1,0,0,0,0.04127162834794975,7.678659999999999,False,False,False,False
SNS-LOCA02-002,2025-05-23 03:00:00+00:00,ZONE-A,7.26,1.72,240.53,7.93,14.35,348.28,normal,0,0,3,23,5,4,0,1,0,0,0,0.041084516720109945,7.74944,False,False,False,False
SNS-LOCB01-001,2025-05-23 03:00:00+00:00,ZONE-B,7.06,1.32,225.63,7.22,12.11,349.87,normal,0,0,3,23,5,4,0,1,0,0,0,0.034514207541254595,7.64174,False,False,False,False
SNS-LOCB02-002,2025-05-23 03:00:00+00:00,ZONE-B,7.23,1.68,227.13,7.77,13.1,356.38,normal,0,0,3,23,5,4,0,1,0,0,0,0.03665566064133415,7.737240000000001,False,False,False,False
SNS-LOCC01-001,2025-05-23 03:00:00+00:00,ZONE-C,7.04,1.5,226.63,8.35,12.9,344.43,normal,0,0,3,23,5,4,0,1,0,0,0,0.03734475870653967,7.87124,False,False,False,False
SNS-LOCC02-002,2025-05-23 03:00:00+00:00,ZONE-C,7.3,1.95,234.81,8.56,12.76,349.32,normal,0,0,3,23,5,4,0,1,0,0,0,0.03642384105960265,7.87288,False,False,False,False
SNS-LOCA01-001,2025-05-23 03:15:00+00:00,ZONE-A,7.11,0.97,210.77,7.53,14.47,350.38,normal,0,0,3,23,5,4,0,1,0,0,0,0.041180488360179866,7.851459999999999,False,False,False,False
SNS-LOCA02-002,2025-05-23 03:15:00+00:00,ZONE-A,7.18,0.65,222.82,8.48,14.74,350.44,normal,0,0,3,23,5,4,0,1,0,0,0,0.041941725472342366,8.16586,False,False,False,False
SNS-LOCB01-001,2025-05-23 03:15:00+00:00,ZONE-B,7.39,1.37,236.84,7.66,13.57,362.88,normal,0,0,3,23,5,4,0,1,0,0,0,0.03729251401560954,7.8158199999999995,False,False,False,False
SNS-LOCB02-002,2025-05-23 03:15:00+00:00,ZONE-B,7.23,1.73,193.37,8.25,14.32,342.98,normal,0,0,3,23,5,4,0,1,0,0,0,0.041630327344613055,7.91226,False,False,False,False
SNS-LOCC01-001,2025-05-23 03:15:00+00:00,ZONE-C,6.99,1.21,226.93,7.36,14.75,351.55,normal,0,0,3,23,5,4,0,1,0,0,0,0.04183803715784995,7.6806399999999995,False,False,False,False
SNS-LOCC02-002,2025-05-23 03:15:00+00:00,ZONE-C,7.23,1.28,227.73,8.1,14.43,360.57,normal,0,0,3,23,5,4,0,1,0,0,0,0.039909284509223666,7.91854,False,False,False,False
SNS-LOCA01-001,2025-05-23 03:30:00+00:00,ZONE-A,7.07,0.81,242.42,8.16,14.6,340.53,normal,0,0,3,23,5,4,0,1,0,0,0,0.0427488068398091,7.97366,False,False,False,False
SNS-LOCA02-002,2025-05-23 03:30:00+00:00,ZONE-A,7.37,0.49,220.0,7.82,13.1,356.88,normal,0,0,3,23,5,4,0,1,0,0,0,0.03660444841846429,8.1035,False,False,False,False
SNS-LOCB01-001,2025-05-23 03:30:00+00:00,ZONE-B,7.02,2.05,230.82,7.96,12.51,340.95,normal,0,0,3,23,5,4,0,1,0,0,0,0.03658429594970025,7.62186,False,False,False,False
SNS-LOCB02-002,2025-05-23 03:30:00+00:00,ZONE-B,7.23,1.59,229.66,7.97,14.41,338.43,normal,0,0,3,23,5,4,0,1,0,0,0,0.04245352502725157,7.804679999999999,False,False,False,False
SNS-LOCC01-001,2025-05-23 03:30:00+00:00,ZONE-C,7.3,2.43,231.08,8.4,12.64,344.35,normal,0,0,3,23,5,4,0,1,0,0,0,0.036600550166497756,7.72034,False,False,False,False
SNS-LOCC02-002,2025-05-23 03:30:00+00:00,ZONE-C,7.38,1.83,226.42,8.28,16.04,363.03,normal,0,0,3,23,5,4,0,1,0,0,0,0.044062302557481524,7.873659999999999,False,False,False,False
SNS-LOCA01-001,2025-05-23 03:45:00+00:00,ZONE-A,7.33,1.42,216.95,7.68,13.27,347.5,normal,0,0,3,23,5,4,0,1,0,0,0,0.038077474892395984,7.8301,False,False,False,False
SNS-LOCA02-002,2025-05-23 03:45:00+00:00,ZONE-A,7.07,0.88,222.68,7.33,13.41,358.24,normal,0,0,3,23,5,4,0,1,0,0,0,0.03732880525553947,7.78814,False,False,False,False
SNS-LOCB01-001,2025-05-23 03:45:00+00:00,ZONE-B,7.18,1.23,229.94,8.73,14.24,355.89,normal,0,0,3,23,5,4,0,1,0,0,0,0.0399002493765586,8.06912,False,False,False,False
SNS-LOCB02-002,2025-05-23 03:45:00+00:00,ZONE-B,7.09,1.15,220.45,8.45,13.21,351.06,normal,0,0,3,23,5,4,0,1,0,0,0,0.03752201329318866,8.011099999999999,False,False,False,False
SNS-LOCC01-001,2025-05-23 03:45:00+00:00,ZONE-C,7.14,1.33,222.51,8.22,13.06,344.57,normal,0,0,3,23,5,4,0,1,0,0,0,0.03779263246230865,7.91948,False,False,False,False
SNS-LOCC02-002,2025-05-23 03:45:00+00:00,ZONE-C,7.11,1.72,220.32,8.14,12.58,356.57,normal,0,0,3,23,5,4,0,1,0,0,0,0.035181922420784745,7.797359999999999,False,False,False,False
SNS-LOCA01-001,2025-05-23 04:00:00+00:00,ZONE-A,7.42,2.34,218.06,8.02,14.7,340.96,normal,0,0,4,23,5,4,0,1,0,0,0,0.042987483916247515,7.70988,False,False,False,False
SNS-LOCA02-002,2025-05-23 04:00:00+00:00,ZONE-A,7.08,1.68,238.1,7.83,15.22,363.08,normal,0,0,4,23,5,4,0,1,0,0,0,0.04180399912107229,7.6853,False,False,False,False
